0.310000	2.940000	0.310112
0.310000	2.970000	0.310301
0.310000	3.000000	0.308293
0.350000	0.030000	0.983173
0.350000	0.060000	0.992970
0.350000	0.090000	0.993572
0.350000	0.120000	0.993138
0.350000	0.150000	0.992546
0.350000	0.180000	0.991884
0.350000	0.210000	0.991156
0.350000	0.240000	0.990358
0.350000	0.270000	0.989482
0.350000	0.300000	0.988518
0.350000	0.330000	0.987457
0.350000	0.360000	0.986289
0.350000	0.390000	0.985001
0.350000	0.420000	0.983579
0.350000	0.450000	0.982009
0.350000	0.480000	0.980273
0.350000	0.510000	0.978351
0.350000	0.540000	0.976223
0.350000	0.570000	0.973863
0.350000	0.600000	0.971245
0.350000	0.630000	0.968338
0.350000	0.660000	0.965108
0.350000	0.690000	0.961518
0.350000	0.720000	0.957524
0.350000	0.750000	0.953081
0.350000	0.780000	0.948135
0.350000	0.810000	0.942631
0.350000	0.840000	0.936505
0.350000	0.870000	0.929689
0.350000	0.900000	0.922108
0.350000	0.930000	0.913684
0.350000	0.960000	0.904333
0.350000	0.990000	0.893965
0.350000	1.020000	0.882489
0.350000	1.050000	0.869815
0.350000	1.080000	0.855849
0.350000	1.110000	0.840506
0.350000	1.140000	0.823706
0.350000	1.170000	0.805383
0.350000	1.200000	0.785484
0.350000	1.230000	0.763981
0.350000	1.260000	0.740867
0.350000	1.290000	0.716170
0.350000	1.320000	0.689946
0.350000	1.350000	0.662285
0.350000	1.380000	0.633308
0.350000	1.410000	0.603154
0.350000	1.440000	0.571967
0.350000	1.470000	0.539856
0.350000	1.500000	0.507467
0.350000	1.530000	0.480303
0.350000	1.560000	0.452250
0.350000	1.590000	0.424386
0.350000	1.620000	0.397036
0.350000	1.650000	0.370429
0.350000	1.680000	0.344749
0.350000	1.710000	0.320141
0.350000	1.740000	0.296715
0.350000	1.770000	0.274551
0.350000	1.800000	0.253695
0.350000	1.830000	0.234167
0.350000	1.860000	0.215963
0.350000	1.890000	0.199056
0.350000	1.920000	0.183409
0.350000	1.950000	0.168966
0.350000	1.980000	0.155669
0.350000	2.010000	0.143449
0.350000	2.040000	0.132238
0.350000	2.070000	0.121965
0.350000	2.100000	0.112560
0.350000	2.130000	0.103955
0.350000	2.160000	0.096085
0.350000	2.190000	0.088890
0.350000	2.220000	0.082310
0.350000	2.250000	0.076292
0.350000	2.280000	0.070786
0.350000	2.310000	0.065746
0.350000	2.340000	0.061130
0.350000	2.370000	0.056900
0.350000	2.400000	0.053020
0.350000	2.430000	0.049458
0.350000	2.460000	0.046186
0.350000	2.490000	0.043178
0.350000	2.520000	0.040408
0.350000	2.550000	0.037857
0.350000	2.580000	0.035504
0.350000	2.610000	0.033332
0.350000	2.640000	0.031325
0.350000	2.670000	0.029468
0.350000	2.700000	0.027749
0.350000	2.730000	0.268574
0.350000	2.760000	0.335169
0.350000	2.790000	0.346781
0.350000	2.820000	0.348802
0.350000	2.850000	0.349445
0.350000	2.880000	0.349875
0.350000	2.910000	0.350248
0.350000	2.940000	0.350567
0.350000	2.970000	0.350629
0.350000	3.000000	0.348203
0.390000	0.030000	0.983175
0.390000	0.060000	0.992972
0.390000	0.090000	0.993573
0.390000	0.120000	0.993139
0.390000	0.150000	0.992546
0.390000	0.180000	0.991882
0.390000	0.210000	0.991154
0.390000	0.240000	0.990355
0.390000	0.270000	0.989478
0.390000	0.300000	0.988513
0.390000	0.330000	0.987452
0.390000	0.360000	0.986282
0.390000	0.390000	0.984993
0.390000	0.420000	0.983571
0.390000	0.450000	0.981999
0.390000	0.480000	0.980262
0.390000	0.510000	0.978340
0.390000	0.540000	0.976210
0.390000	0.570000	0.973850
0.390000	0.600000	0.971231
0.390000	0.630000	0.968323
0.390000	0.660000	0.965092
0.390000	0.690000	0.961501
0.390000	0.720000	0.957507
0.390000	0.750000	0.953062
0.390000	0.780000	0.948117
0.390000	0.810000	0.942611
0.390000	0.840000	0.936485
0.390000	0.870000	0.929668
0.390000	0.900000	0.922087
0.390000	0.930000	0.913663
0.390000	0.960000	0.904311
0.390000	0.990000	0.893943
0.390000	1.020000	0.882467
0.390000	1.050000	0.869792
0.390000	1.080000	0.855826
0.390000	1.110000	0.840483
0.390000	1.140000	0.823684
0.390000	1.170000	0.805361
0.390000	1.200000	0.785462
0.390000	1.230000	0.763959
0.390000	1.260000	0.740847
0.390000	1.290000	0.716150
0.390000	1.320000	0.689926
0.390000	1.350000	0.662266
0.390000	1.380000	0.633290
0.390000	1.410000	0.603137
0.390000	1.440000	0.571951
0.390000	1.470000	0.539840
0.390000	1.500000	0.507452
0.390000	1.530000	0.480291
0.390000	1.560000	0.452240
0.390000	1.590000	0.424376
0.390000	1.620000	0.397027
0.390000	1.650000	0.370422
0.390000	1.680000	0.344742
0.390000	1.710000	0.320134
0.390000	1.740000	0.296710
0.390000	1.770000	0.274546
0.390000	1.800000	0.253691
0.390000	1.830000	0.234164
0.390000	1.860000	0.215960
0.390000	1.890000	0.199054
0.390000	1.920000	0.183407
0.390000	1.950000	0.168965
0.390000	1.980000	0.155667
0.390000	2.010000	0.143448
0.390000	2.040000	0.132237
0.390000	2.070000	0.121964
0.390000	2.100000	0.112559
0.390000	2.130000	0.103955
0.390000	2.160000	0.096085
0.390000	2.190000	0.088890
0.390000	2.220000	0.082310
0.390000	2.250000	0.076292
0.390000	2.280000	0.070786
0.390000	2.310000	0.065746
0.390000	2.340000	0.061130
0.390000	2.370000	0.056900
0.390000	2.400000	0.053020
0.390000	2.430000	0.049459
0.390000	2.460000	0.046187
0.390000	2.490000	0.043178
0.390000	2.520000	0.040409
0.390000	2.550000	0.037858
0.390000	2.580000	0.035505
0.390000	2.610000	0.033333
0.390000	2.640000	0.298021
0.390000	2.670000	0.372035
0.390000	2.700000	0.385229
0.390000	2.730000	0.387604
0.390000	2.760000	0.388387
0.390000	2.790000	0.388917
0.390000	2.820000	0.389378
0.390000	2.850000	0.389799
0.390000	2.880000	0.390185
0.390000	2.910000	0.390539
0.390000	2.940000	0.390840
0.390000	2.970000	0.390852
0.390000	3.000000	0.388073
0.430000	0.030000	0.983196
0.430000	0.060000	0.992983
0.430000	0.090000	0.993572
0.430000	0.120000	0.993126
0.430000	0.150000	0.992521
0.430000	0.180000	0.991847
0.430000	0.210000	0.991107
0.430000	0.240000	0.990295
0.430000	0.270000	0.989405
0.430000	0.300000	0.988428
0.430000	0.330000	0.987354
0.430000	0.360000	0.986172
0.430000	0.390000	0.984870
0.430000	0.420000	0.983435
0.430000	0.450000	0.981851
0.430000	0.480000	0.980101
0.430000	0.510000	0.978166
0.430000	0.540000	0.976024
0.430000	0.570000	0.973651
0.430000	0.600000	0.971019
0.430000	0.630000	0.968099
0.430000	0.660000	0.964857
0.430000	0.690000	0.961254
0.430000	0.720000	0.957248
0.430000	0.750000	0.952793
0.430000	0.780000	0.947837
0.430000	0.810000	0.942322
0.430000	0.840000	0.936186
0.430000	0.870000	0.929360
0.430000	0.900000	0.921771
0.430000	0.930000	0.913340
0.430000	0.960000	0.903982
0.430000	0.990000	0.893608
0.430000	1.020000	0.882128
0.430000	1.050000	0.869451
0.430000	1.080000	0.855483
0.430000	1.110000	0.840140
0.430000	1.140000	0.823341
0.430000	1.170000	0.805020
0.430000	1.200000	0.785125
0.430000	1.230000	0.763627
0.430000	1.260000	0.740521
0.430000	1.290000	0.715831
0.430000	1.320000	0.689616
0.430000	1.350000	0.661966
0.430000	1.380000	0.633000
0.430000	1.410000	0.602858
0.430000	1.440000	0.571682
0.430000	1.470000	0.539581
0.430000	1.500000	0.507201
0.430000	1.530000	0.480080
0.430000	1.560000	0.452047
0.430000	1.590000	0.424199
0.430000	1.620000	0.396865
0.430000	1.650000	0.370273
0.430000	1.680000	0.344607
0.430000	1.710000	0.320012
0.430000	1.740000	0.296599
0.430000	1.770000	0.274447
0.430000	1.800000	0.253603
0.430000	1.830000	0.234085
0.430000	1.860000	0.215889
0.430000	1.890000	0.198992
0.430000	1.920000	0.183352
0.430000	1.950000	0.168917
0.430000	1.980000	0.155626
0.430000	2.010000	0.143412
0.430000	2.040000	0.132206
0.430000	2.070000	0.121937
0.430000	2.100000	0.112536
0.430000	2.130000	0.103935
0.430000	2.160000	0.096069
0.430000	2.190000	0.088876
0.430000	2.220000	0.082299
0.430000	2.250000	0.076283
0.430000	2.280000	0.070779
0.430000	2.310000	0.065741
0.430000	2.340000	0.061127
0.430000	2.370000	0.056898
0.430000	2.400000	0.053019
0.430000	2.430000	0.049459
0.430000	2.460000	0.046188
0.430000	2.490000	0.043180
0.430000	2.520000	0.040411
0.430000	2.550000	0.324633
0.430000	2.580000	0.406777
0.430000	2.610000	0.422331
0.430000	2.640000	0.425360
0.430000	2.670000	0.426430
0.430000	2.700000	0.427165
0.430000	2.730000	0.427804
0.430000	2.760000	0.428386
0.430000	2.790000	0.428920
0.430000	2.820000	0.429410
0.430000	2.850000	0.429862
0.430000	2.880000	0.430277
0.430000	2.910000	0.430658
0.430000	2.940000	0.430981
0.430000	2.970000	0.430984
0.430000	3.000000	0.427901
0.470000	0.030000	0.983178
0.470000	0.060000	0.992956
0.470000	0.090000	0.993538
0.470000	0.120000	0.993085
0.470000	0.150000	0.992473
0.470000	0.180000	0.991791
0.470000	0.210000	0.991044
0.470000	0.240000	0.990225
0.470000	0.270000	0.989328
0.470000	0.300000	0.988343
0.470000	0.330000	0.987261
0.470000	0.360000	0.986072
0.470000	0.390000	0.984762
0.470000	0.420000	0.983319
0.470000	0.450000	0.981727
0.470000	0.480000	0.979969
0.470000	0.510000	0.978026
0.470000	0.540000	0.975876
0.470000	0.570000	0.973495
0.470000	0.600000	0.970856
0.470000	0.630000	0.967928
0.470000	0.660000	0.964678
0.470000	0.690000	0.961067
0.470000	0.720000	0.957054
0.470000	0.750000	0.952591
0.470000	0.780000	0.947627
0.470000	0.810000	0.942105
0.470000	0.840000	0.935962
0.470000	0.870000	0.929130
0.470000	0.900000	0.921535
0.470000	0.930000	0.913097
0.470000	0.960000	0.903733
0.470000	0.990000	0.893355
0.470000	1.020000	0.881871
0.470000	1.050000	0.869189
0.470000	1.080000	0.855218
0.470000	1.110000	0.839872
0.470000	1.140000	0.823072
0.470000	1.170000	0.804751
0.470000	1.200000	0.784856
0.470000	1.230000	0.763359
0.470000	1.260000	0.740255
0.470000	1.290000	0.715569
0.470000	1.320000	0.689358
0.470000	1.350000	0.661713
0.470000	1.380000	0.632752
0.470000	1.410000	0.602616
0.470000	1.440000	0.571448
0.470000	1.470000	0.539353
0.470000	1.500000	0.506980
0.470000	1.530000	0.479884
0.470000	1.560000	0.451864
0.470000	1.590000	0.424028
0.470000	1.620000	0.396705
0.470000	1.650000	0.370123
0.470000	1.680000	0.344467
0.470000	1.710000	0.319882
0.470000	1.740000	0.296480
0.470000	1.770000	0.274337
0.470000	1.800000	0.253501
0.470000	1.830000	0.233992
0.470000	1.860000	0.215804
0.470000	1.890000	0.198914
0.470000	1.920000	0.183281
0.470000	1.950000	0.168852
0.470000	1.980000	0.155566
0.470000	2.010000	0.143358
0.470000	2.040000	0.132157
0.470000	2.070000	0.121893
0.470000	2.100000	0.112496
0.470000	2.130000	0.103899
0.470000	2.160000	0.096036
0.470000	2.190000	0.088846
0.470000	2.220000	0.082272
0.470000	2.250000	0.076258
0.470000	2.280000	0.070757
0.470000	2.310000	0.065721
0.470000	2.340000	0.061109
0.470000	2.370000	0.056881
0.470000	2.400000	0.053004
0.470000	2.430000	0.049445
0.470000	2.460000	0.347783
0.470000	2.490000	0.438729
0.470000	2.520000	0.457584
0.470000	2.550000	0.461667
0.470000	2.580000	0.463217
0.470000	2.610000	0.464291
0.470000	2.640000	0.465221
0.470000	2.670000	0.466063
0.470000	2.700000	0.466831
0.470000	2.730000	0.467534
0.470000	2.760000	0.468179
0.470000	2.790000	0.468771
0.470000	2.820000	0.469315
0.470000	2.850000	0.469815
0.470000	2.880000	0.470276
0.470000	2.910000	0.470698
0.470000	2.940000	0.471057
0.470000	2.970000	0.471065
0.470000	3.000000	0.467701
0.510000	0.030000	0.983165
0.510000	0.060000	0.992941
0.510000	0.090000	0.993522
0.510000	0.120000	0.993067
0.510000	0.150000	0.992453
0.510000	0.180000	0.991770
0.510000	0.210000	0.991021
0.510000	0.240000	0.990201
0.510000	0.270000	0.989302
0.510000	0.300000	0.988316
0.510000	0.330000	0.987233
0.510000	0.360000	0.986042
0.510000	0.390000	0.984731
0.510000	0.420000	0.983287
0.510000	0.450000	0.981693
0.510000	0.480000	0.979934
0.510000	0.510000	0.977989
0.510000	0.540000	0.975837
0.510000	0.570000	0.973455
0.510000	0.600000	0.970814
0.510000	0.630000	0.967884
0.510000	0.660000	0.964632
0.510000	0.690000	0.961020
0.510000	0.720000	0.957004
0.510000	0.750000	0.952540
0.510000	0.780000	0.947574
0.510000	0.810000	0.942051
0.510000	0.840000	0.935906
0.510000	0.870000	0.929072
0.510000	0.900000	0.921475
0.510000	0.930000	0.913036
0.510000	0.960000	0.903670
0.510000	0.990000	0.893291
0.510000	1.020000	0.881805
0.510000	1.050000	0.869122
0.510000	1.080000	0.855150
0.510000	1.110000	0.839803
0.510000	1.140000	0.823002
0.510000	1.170000	0.804680
0.510000	1.200000	0.784785
0.510000	1.230000	0.763287
0.510000	1.260000	0.740183
0.510000	1.290000	0.715497
0.510000	1.320000	0.689287
0.510000	1.350000	0.661642
0.510000	1.380000	0.632683
0.510000	1.410000	0.602548
0.510000	1.440000	0.571381
0.510000	1.470000	0.539288
0.510000	1.500000	0.506916
0.510000	1.530000	0.479825
0.510000	1.560000	0.451809
0.510000	1.590000	0.423976
0.510000	1.620000	0.396655
0.510000	1.650000	0.370077
0.510000	1.680000	0.344424
0.510000	1.710000	0.319842
0.510000	1.740000	0.296441
0.510000	1.770000	0.274301
0.510000	1.800000	0.253468
0.510000	1.830000	0.233961
0.510000	1.860000	0.215776
0.510000	1.890000	0.198887
0.510000	1.920000	0.183256
0.510000	1.950000	0.168829
0.510000	1.980000	0.155545
0.510000	2.010000	0.143339
0.510000	2.040000	0.132139
0.510000	2.070000	0.121876
0.510000	2.100000	0.112481
0.510000	2.130000	0.103885
0.510000	2.160000	0.096023
0.510000	2.190000	0.088834
0.510000	2.220000	0.082261
0.510000	2.250000	0.076248
0.510000	2.280000	0.070747
0.510000	2.310000	0.065712
0.510000	2.340000	0.061101
0.510000	2.370000	0.366055
0.510000	2.400000	0.466354
0.510000	2.430000	0.489782
0.510000	2.460000	0.495554
0.510000	2.490000	0.497913
0.510000	2.520000	0.499555
0.510000	2.550000	0.500963
0.510000	2.580000	0.502230
0.510000	2.610000	0.503382
0.510000	2.640000	0.504431
0.510000	2.670000	0.505389
0.510000	2.700000	0.506264
0.510000	2.730000	0.507065
0.510000	2.760000	0.507799
0.510000	2.790000	0.508472
0.510000	2.820000	0.509090
0.510000	2.850000	0.509659
0.510000	2.880000	0.510182
0.510000	2.910000	0.510662
0.510000	2.940000	0.511071
0.510000	2.970000	0.511101
0.510000	3.000000	0.507480
0.550000	0.030000	0.983183
0.550000	0.060000	0.992963
0.550000	0.090000	0.993547
0.550000	0.120000	0.993096
0.550000	0.150000	0.992485
0.550000	0.180000	0.991805
0.550000	0.210000	0.991059
0.550000	0.240000	0.990242
0.550000	0.270000	0.989346
0.550000	0.300000	0.988363
0.550000	0.330000	0.987283
0.550000	0.360000	0.986095
0.550000	0.390000	0.984788
0.550000	0.420000	0.983346
0.550000	0.450000	0.981756
0.550000	0.480000	0.980000
0.550000	0.510000	0.978059
0.550000	0.540000	0.975910
0.550000	0.570000	0.973531
0.550000	0.600000	0.970893
0.550000	0.630000	0.967967
0.550000	0.660000	0.964719
0.550000	0.690000	0.961110
0.550000	0.720000	0.957098
0.550000	0.750000	0.952637
0.550000	0.780000	0.947675
0.550000	0.810000	0.942155
0.550000	0.840000	0.936013
0.550000	0.870000	0.929183
0.550000	0.900000	0.921589
0.550000	0.930000	0.913153
0.550000	0.960000	0.903790
0.550000	0.990000	0.893413
0.550000	1.020000	0.881930
0.550000	1.050000	0.869249
0.550000	1.080000	0.855279
0.550000	1.110000	0.839934
0.550000	1.140000	0.823135
0.550000	1.170000	0.804813
0.550000	1.200000	0.784919
0.550000	1.230000	0.763422
0.550000	1.260000	0.740317
0.550000	1.290000	0.715630
0.550000	1.320000	0.689419
0.550000	1.350000	0.661773
0.550000	1.380000	0.632811
0.550000	1.410000	0.602674
0.550000	1.440000	0.571503
0.550000	1.470000	0.539408
0.550000	1.500000	0.507033
0.550000	1.530000	0.479931
0.550000	1.560000	0.451908
0.550000	1.590000	0.424069
0.550000	1.620000	0.396743
0.550000	1.650000	0.370160
0.550000	1.680000	0.344502
0.550000	1.710000	0.319914
0.550000	1.740000	0.296509
0.550000	1.770000	0.274364
0.550000	1.800000	0.253526
0.550000	1.830000	0.234015
0.550000	1.860000	0.215826
0.550000	1.890000	0.198934
0.550000	1.920000	0.183299
0.550000	1.950000	0.168868
0.550000	1.980000	0.155582
0.550000	2.010000	0.143372
0.550000	2.040000	0.132170
0.550000	2.070000	0.121904
0.550000	2.100000	0.112507
0.550000	2.130000	0.103908
0.550000	2.160000	0.096045
0.550000	2.190000	0.088854
0.550000	2.220000	0.082279
0.550000	2.250000	0.360425
0.550000	2.280000	0.471942
0.550000	2.310000	0.506015
0.550000	2.340000	0.516872
0.550000	2.370000	0.521871
0.550000	2.400000	0.525320
0.550000	2.430000	0.528209
0.550000	2.460000	0.530772
0.550000	2.490000	0.533081
0.550000	2.520000	0.535170
0.550000	2.550000	0.537063
0.550000	2.580000	0.538782
0.550000	2.610000	0.540344
0.550000	2.640000	0.541766
0.550000	2.670000	0.543062
0.550000	2.700000	0.544245
0.550000	2.730000	0.545326
0.550000	2.760000	0.546315
0.550000	2.790000	0.547222
0.550000	2.820000	0.548054
0.550000	2.850000	0.548819
0.550000	2.880000	0.549522
0.550000	2.910000	0.550166
0.550000	2.940000	0.550728
0.550000	2.970000	0.550887
0.550000	3.000000	0.547144
0.590000	0.030000	0.983164
0.590000	0.060000	0.992940
0.590000	0.090000	0.993521
0.590000	0.120000	0.993067
0.590000	0.150000	0.992453
0.590000	0.180000	0.991770
0.590000	0.210000	0.991022
0.590000	0.240000	0.990202
0.590000	0.270000	0.989303
0.590000	0.300000	0.988317
0.590000	0.330000	0.987234
0.590000	0.360000	0.986044
0.590000	0.390000	0.984733
0.590000	0.420000	0.983289
0.590000	0.450000	0.981695
0.590000	0.480000	0.979936
0.590000	0.510000	0.977992
0.590000	0.540000	0.975840
0.590000	0.570000	0.973458
0.590000	0.600000	0.970817
0.590000	0.630000	0.967888
0.590000	0.660000	0.964636
0.590000	0.690000	0.961024
0.590000	0.720000	0.957009
0.590000	0.750000	0.952545
0.590000	0.780000	0.947579
0.590000	0.810000	0.942056
0.590000	0.840000	0.935911
0.590000	0.870000	0.929077
0.590000	0.900000	0.921480
0.590000	0.930000	0.913041
0.590000	0.960000	0.903676
0.590000	0.990000	0.893296
